# N=5 tag=3 x=0.5 y=0.6 max_many_eig=100
t,tau,C,connected,disconnected
0.0284899,0.001,-3.04236,2.30355,5.34591
0.0284899,0.0011375,-2.71422,2.62436,5.33858
0.0284899,0.0012939,-2.3758,2.9545,5.3303
0.0284899,0.0014718,-2.03108,3.28989,5.32098
0.0284899,0.00167417,-1.68473,3.62575,5.31047
0.0284899,0.00190436,-1.34201,3.95665,5.29866
0.0284899,0.0021662,-1.00858,4.27682,5.2854
0.0284899,0.00246404,-0.690219,4.58032,5.27054
0.0284899,0.00280283,-0.392494,4.86142,5.25391
0.0284899,0.00318821,-0.120419,5.11492,5.23534
0.0284899,0.00362657,0.121887,5.33655,5.21466
0.0284899,0.00412521,0.33147,5.52316,5.19169
0.0284899,0.00469241,0.506714,5.67296,5.16624
0.0284899,0.00533759,0.647384,5.78553,5.13815
0.0284899,0.00607149,0.754524,5.86177,5.10724
0.0284899,0.00690629,0.830258,5.90363,5.07337
0.0284899,0.00785588,0.877502,5.91393,5.03643
0.0284899,0.00893602,0.899664,5.89598,4.99632
0.0284899,0.0101647,0.900361,5.85336,4.953
0.0284899,0.0115623,0.883191,5.78968,4.90649
0.0284899,0.013152,0.851567,5.70844,4.85687
0.0284899,0.0149604,0.808618,5.61293,4.80432
0.0284899,0.0170174,0.757134,5.50621,4.74907
0.0284899,0.0193572,0.699558,5.39105,4.69149
0.0284899,0.0220187,0.637999,5.27003,4.63203
0.0284899,0.0250462,0.57428,5.14553,4.57125
0.0284899,0.0284899,0.50999,5.0198,4.50981
0.0284899,0.0324072,0.446533,4.89499,4.44846
0.0284899,0.036863,0.385162,4.77318,4.38802
0.0284899,0.0419315,0.326979,4.6563,4.32932
0.0284899,0.0476969,0.272923,4.54614,4.27322
0.0284899,0.054255,0.223735,4.44424,4.2205
0.0284899,0.0617148,0.179932,4.3518,4.17187
0.0284899,0.0702003,0.141782,4.26965,4.12787
0.0284899,0.0798525,0.109316,4.19822,4.08891
0.0284899,0.0908318,0.0823354,4.1375,4.05517
0.0284899,0.103321,0.0604611,4.08712,4.02666
0.0284899,0.117527,0.0431766,4.04637,4.0032
0.0284899,0.133686,0.0298848,4.01433,3.98445
0.0284899,0.152068,0.0199604,3.98991,3.96995
0.0284899,0.172976,0.0127914,3.97195,3.95916
0.0284899,0.19676,0.00780843,3.95929,3.95148
0.0284899,0.223813,0.00450107,3.95078,3.94628
0.0284899,0.254587,0.00242513,3.94541,3.94298
0.0284899,0.289591,0.00120723,3.94223,3.94103
0.0284899,0.329408,0.000548121,3.94051,3.93996
0.0284899,0.374701,0.000223781,3.93966,3.93944
0.0284899,0.42622,8.08762e-05,3.93929,3.93921
0.0284899,0.484824,2.54274e-05,3.93914,3.93912
0.0284899,0.551485,6.8202e-06,3.9391,3.93909
0.0284899,0.627311,1.52669e-06,3.93908,3.93908
0.0284899,0.713564,2.78187e-07,3.93908,3.93908
0.0284899,0.811675,4.01108e-08,3.93908,3.93908
0.0284899,0.923277,4.43141e-09,3.93908,3.93908
0.0284899,1.05022,3.61641e-10,3.93908,3.93908
0.0284899,1.19462,2.09113e-11,3.93908,3.93908
0.0284899,1.35888,8.17063e-13,3.93908,3.93908
0.0284899,1.54572,2.03953e-14,3.93908,3.93908
0.0284899,1.75825,2.59032e-16,3.93908,3.93908
0.0284899,2,-4.64253e-17,3.93908,3.93908
0.0324072,0.001,-2.82979,2.21964,5.04943
0.0324072,0.0011375,-2.5112,2.53236,5.04356
0.0324072,0.0012939,-2.18274,2.85419,5.03693
0.0324072,0.0014718,-1.8483,3.18115,5.02945
0.0324072,0.00167417,-1.51244,3.50858,5.02102
0.0324072,0.00190436,-1.18029,3.83123,5.01152
0.0324072,0.0021662,-0.857402,4.14345,5.00085
0.0324072,0.00246404,-0.549395,4.43948,4.98888
0.0324072,0.00280283,-0.261711,4.71375,4.97546
0.0324072,0.00318821,0.000760616,4.96121,4.96045
0.0324072,0.00362657,0.233998,5.17771,4.94371
0.0324072,0.00412521,0.435121,5.36019,4.92507
0.0324072,0.00469241,0.602553,5.50693,4.90438
0.0324072,0.00533759,0.73606,5.61754,4.88148
0.0324072,0.00607149,0.836663,5.69289,4.85623
0.0324072,0.00690629,0.906429,5.73491,4.82848
0.0324072,0.00785588,0.948205,5.74632,4.79811
0.0324072,0.00893602,0.965316,5.73036,4.76504
0.0324072,0.0101647,0.961298,5.69051,4.72922
0.0324072,0.0115623,0.939673,5.63029,4.69061
0.0324072,0.013152,0.903787,5.55307,4.64929
0.0324072,0.0149604,0.856717,5.46207,4.60535
0.0324072,0.0170174,0.801215,5.3602,4.55899
0.0324072,0.0193572,0.7397,5.25018,4.51048
0.0324072,0.0220187,0.674274,5.13447,4.46019
0.0324072,0.0250462,0.606765,5.01535,4.40859
0.0324072,0.0284899,0.538776,4.89499,4.35622
0.0324072,0.0324072,0.471737,4.77546,4.30372
0.0324072,0.036863,0.406932,4.65871,4.25178
0.0324072,0.0419315,0.3455,4.54664,4.20114
0.0324072,0.0476969,0.288418,4.44096,4.15254
0.0324072,0.054255,0.236462,4.34314,4.10668
0.0324072,0.0617148,0.190179,4.25436,4.06418
0.0324072,0.0702003,0.149858,4.17544,4.02558
0.0324072,0.0798525,0.115536,4.10677,3.99124
0.0324072,0.0908318,0.0870097,4.04838,3.96137
0.0324072,0.103321,0.0638824,3.99991,3.93603
0.0324072,0.117527,0.04561,3.9607,3.91509
0.0324072,0.133686,0.0315619,3.92986,3.8983
0.0324072,0.152068,0.0210759,3.90635,3.88528
0.0324072,0.172976,0.0135035,3.88906,3.87556
0.0324072,0.19676,0.00824185,3.87686,3.86862
0.0324072,0.223813,0.00475035,3.86867,3.86392
0.0324072,0.254587,0.00255924,3.86349,3.86093
0.0324072,0.289591,0.00127392,3.86044,3.85916
0.0324072,0.329408,0.000578387,3.85878,3.8582
0.0324072,0.374701,0.000236135,3.85796,3.85773
0.0324072,0.42622,8.53404e-05,3.8576,3.85752
0.0324072,0.484824,2.68309e-05,3.85746,3.85743
0.0324072,0.551485,7.19663e-06,3.85741,3.85741
0.0324072,0.627311,1.61095e-06,3.8574,3.8574
0.0324072,0.713564,2.93542e-07,3.8574,3.8574
0.0324072,0.811675,4.23247e-08,3.8574,3.8574
0.0324072,0.923277,4.676e-09,3.8574,3.8574
0.0324072,1.05022,3.81601e-10,3.8574,3.8574
0.0324072,1.19462,2.20655e-11,3.8574,3.8574
0.0324072,1.35888,8.62153e-13,3.8574,3.8574
0.0324072,1.54572,2.15142e-14,3.8574,3.8574
0.0324072,1.75825,2.66512e-16,3.8574,3.8574
0.0324072,2,-5.58048e-17,3.8574,3.8574
0.036863,0.001,-2.63699,2.13949,4.77648
0.036863,0.0011375,-2.3274,2.44441,4.7718
0.036863,0.0012939,-2.00831,2.75821,4.76653
0.036863,0.0014718,-1.68353,3.07704,4.76057
0.036863,0.00167417,-1.35751,3.39634,4.75385
0.036863,0.00190436,-1.03528,3.71099,4.74627
0.036863,0.0021662,-0.722232,4.01552,4.73775
0.036863,0.00246404,-0.423875,4.3043,4.72817
0.036863,0.00280283,-0.145515,4.57191,4.71743
0.036863,0.00318821,0.108074,4.81347,4.7054
0.036863,0.00362657,0.332968,5.02492,4.69196
0.036863,0.00412521,0.526354,5.20332,4.67697
0.036863,0.00469241,0.686693,5.34699,4.6603
0.036863,0.00533759,0.813755,5.45557,4.64181
0.036863,0.00607149,0.908531,5.52991,4.62138
0.036863,0.00690629,0.973038,5.57192,4.59888
0.036863,0.00785588,1.01005,5.58424,4.5742
0.036863,0.00893602,1.02281,5.57005,4.54724
0.036863,0.0101647,1.01477,5.53272,4.51795
0.036863,0.0115623,0.989377,5.47568,4.4863
0.036863,0.013152,0.949905,5.40221,4.45231
0.036863,0.0149604,0.899375,5.31542,4.41604
0.036863,0.0170174,0.840496,5.21814,4.37765
0.036863,0.0193572,0.775659,5.11299,4.33733
0.036863,0.0220187,0.706953,5.00234,4.29538
0.036863,0.0250462,0.636205,4.88838,4.25217
0.036863,0.0284899,0.565028,4.77318,4.20815
0.036863,0.0324072,0.494873,4.65871,4.16384
0.036863,0.036863,0.427051,4.54688,4.11983
0.036863,0.0419315,0.362737,4.43947,4.07673
0.036863,0.0476969,0.302943,4.33813,4.03519
0.036863,0.054255,0.248482,4.2443,3.99582
0.036863,0.0617148,0.199931,4.1591,3.95916
0.036863,0.0702003,0.157603,4.08332,3.92571
0.036863,0.0798525,0.121547,4.01736,3.89582
0.036863,0.0908318,0.0915616,3.96126,3.8697
0.036863,0.103321,0.0672387,3.91467,3.84743
0.036863,0.117527,0.0480138,3.87698,3.82896
0.036863,0.133686,0.0332289,3.84732,3.81409
0.036863,0.152068,0.0221906,3.82471,3.80252
0.036863,0.172976,0.0142183,3.80807,3.79386
0.036863,0.19676,0.00867836,3.79634,3.78766
0.036863,0.223813,0.00500201,3.78846,3.78346
0.036863,0.254587,0.00269484,3.78348,3.78078
0.036863,0.289591,0.00134143,3.78054,3.7792
0.036863,0.329408,0.000609036,3.77894,3.77833
0.036863,0.374701,0.000248648,3.77816,3.77791
0.036863,0.42622,8.98628e-05,3.77781,3.77772
0.036863,0.484824,2.82527e-05,3.77768,3.77765
0.036863,0.551485,7.578e-06,3.77763,3.77762
0.036863,0.627311,1.69632e-06,3.77762,3.77762
0.036863,0.713564,3.09097e-07,3.77761,3.77761
0.036863,0.811675,4.45676e-08,3.77761,3.77761
0.036863,0.923277,4.92379e-09,3.77761,3.77761
0.036863,1.05022,4.01823e-10,3.77761,3.77761
0.036863,1.19462,2.32348e-11,3.77761,3.77761
0.036863,1.35888,9.07914e-13,3.77761,3.77761
0.036863,1.54572,2.27281e-14,3.77761,3.77761
0.036863,1.75825,3.54434e-16,3.77761,3.77761
0.036863,2,1.50371e-17,3.77761,3.77761
0.0419315,0.001,-2.4641,2.06369,4.5278
0.0419315,0.0011375,-2.16289,2.36122,4.52411
0.0419315,0.0012939,-1.85253,2.66741,4.51995
0.0419315,0.0014718,-1.53673,2.97851,4.51524
0.0419315,0.00167417,-1.21984,3.29009,4.50993
0.0419315,0.00190436,-0.906794,3.59715,4.50394
0.0419315,0.0021662,-0.602851,3.89435,4.4972
0.0419315,0.00246404,-0.313393,4.17622,4.48962
0.0419315,0.00280283,-0.0436042,4.4375,4.4811
0.0419315,0.00318821,0.201851,4.6734,4.47155
0.0419315,0.00362657,0.419141,4.88001,4.46087
0.0419315,0.00412521,0.605518,5.05446,4.44894
0.0419315,0.00469241,0.759477,5.19514,4.43566
0.0419315,0.00533759,0.880791,5.30169,4.4209
0.0419315,0.00607149,0.970424,5.37499,4.40456
0.0419315,0.00690629,1.03034,5.41687,4.38653
0.0419315,0.00785588,1.06325,5.42996,4.36671
0.0419315,0.00893602,1.07231,5.41732,4.34502
0.0419315,0.0101647,1.06089,5.38227,4.32138
0.0419315,0.0115623,1.03236,5.32814,4.29578
0.0419315,0.013152,0.98993,5.25812,4.26819
0.0419315,0.0149604,0.936556,5.17524,4.23868
0.0419315,0.0170174,0.874903,5.08224,4.20733
0.0419315,0.0193572,0.80733,4.98164,4.17431
0.0419315,0.0220187,0.735906,4.87573,4.13982
0.0419315,0.0250462,0.662453,4.76662,4.10417
0.0419315,0.0284899,0.588589,4.6563,4.06771
0.0419315,0.0324072,0.515781,4.54664,4.03086
0.0419315,0.036863,0.445364,4.43947,3.99411
0.0419315,0.0419315,0.378542,4.3365,3.95796
0.0419315,0.0476969,0.316362,4.23932,3.92296
0.0419315,0.054255,0.259672,4.14929,3.88962
0.0419315,0.0617148,0.20908,4.06752,3.85844
0.0419315,0.0702003,0.164925,3.99477,3.82985
0.0419315,0.0798525,0.127274,3.93144,3.80416
0.0419315,0.0908318,0.0959308,3.87754,3.78161
0.0419315,0.103321,0.0704831,3.83278,3.7623
0.0419315,0.117527,0.0503528,3.79656,3.74621
0.0419315,0.133686,0.0348605,3.76806,3.73319
0.0419315,0.152068,0.023287,3.74632,3.72303
0.0419315,0.172976,0.0149243,3.73033,3.71541
0.0419315,0.19676,0.00911078,3.71905,3.70994
0.0419315,0.223813,0.00525185,3.71148,3.70623
0.0419315,0.254587,0.00282965,3.70669,3.70386
0.0419315,0.289591,0.0014086,3.70386,3.70245
0.0419315,0.329408,0.000639548,3.70233,3.70169
0.0419315,0.374701,0.000261108,3.70157,3.70131
0.0419315,0.42622,9.43664e-05,3.70124,3.70114
0.0419315,0.484824,2.96687e-05,3.70111,3.70108
0.0419315,0.551485,7.95781e-06,3.70106,3.70106
0.0419315,0.627311,1.78134e-06,3.70105,3.70105
0.0419315,0.713564,3.24589e-07,3.70105,3.70105
0.0419315,0.811675,4.68013e-08,3.70105,3.70105
0.0419315,0.923277,5.17057e-09,3.70105,3.70105
0.0419315,1.05022,4.21963e-10,3.70105,3.70105
0.0419315,1.19462,2.43994e-11,3.70105,3.70105
0.0419315,1.35888,9.53406e-13,3.70105,3.70105
0.0419315,1.54572,2.38537e-14,3.70105,3.70105
0.0419315,1.75825,3.58634e-16,3.70105,3.70105
0.0419315,2,2.22666e-18,3.70105,3.70105
0.0476969,0.001,-2.31121,1.99278,4.30399
0.0476969,0.0011375,-2.0177,2.28342,4.30112
0.0476969,0.0012939,-1.71535,2.58252,4.29787
0.0476969,0.0014718,-1.40777,2.88643,4.2942
0.0476969,0.00167417,-1.09925,3.1908,4.29005
0.0476969,0.00190436,-0.794592,3.49078,4.28537
0.0476969,0.0021662,-0.498953,3.78114,4.2801
0.0476969,0.00246404,-0.217593,4.05657,4.27416
0.0476969,0.00280283,0.0444188,4.31191,4.26749
0.0476969,0.00318821,0.282522,4.54253,4.26
0.0476969,0.00362657,0.492969,4.74459,4.25162
0.0476969,0.00412521,0.673075,4.91532,4.24225
0.0476969,0.00469241,0.821365,5.05316,4.2318
0.0476969,0.00533759,0.937616,5.15779,4.22017
0.0476969,0.00607149,1.02277,5.23004,4.20728
0.0476969,0.00690629,1.07873,5.27176,4.19302
0.0476969,0.00785588,1.10815,5.28548,4.17733
0.0476969,0.00893602,1.11411,5.27422,4.16011
0.0476969,0.0101647,1.09991,5.24123,4.14131
0.0476969,0.0115623,1.06883,5.18973,4.1209
0.0476969,0.013152,1.02402,5.12287,4.09885
0.0476969,0.0149604,0.968365,5.04356,4.07519
0.0476969,0.0170174,0.904494,4.95448,4.04999
0.0476969,0.0193572,0.834727,4.85808,4.02335
0.0476969,0.0220187,0.761111,4.75656,3.99544
0.0476969,0.0250462,0.685458,4.65194,3.96649
0.0476969,0.0284899,0.609386,4.54614,3.93675
0.0476969,0.0324072,0.534373,4.44096,3.90659
0.0476969,0.036863,0.461771,4.33813,3.87636
0.0476969,0.0419315,0.392811,4.23932,3.84651
0.0476969,0.0476969,0.328572,4.14603,3.81746
0.0476969,0.054255,0.269933,4.05959,3.78966
0.0476969,0.0617148,0.217535,3.98106,3.76352
0.0476969,0.0702003,0.171745,3.91117,3.73943
0.0476969,0.0798525,0.132647,3.85032,3.71767
0.0476969,0.0908318,0.10006,3.79853,3.69847
0.0476969,0.103321,0.0735702,3.75552,3.68195
0.0476969,0.117527,0.0525921,3.72071,3.66812
0.0476969,0.133686,0.036431,3.69332,3.65688
0.0476969,0.152068,0.0243474,3.67243,3.64808
0.0476969,0.172976,0.0156095,3.65706,3.64145
0.0476969,0.19676,0.00953165,3.64622,3.63669
0.0476969,0.223813,0.0054955,3.63894,3.63345
0.0476969,0.254587,0.00296129,3.63434,3.63138
0.0476969,0.289591,0.00147424,3.63163,3.63015
0.0476969,0.329408,0.000669378,3.63015,3.62948
0.0476969,0.374701,0.000273293,3.62943,3.62915
0.0476969,0.42622,9.87707e-05,3.62911,3.62901
0.0476969,0.484824,3.10535e-05,3.62898,3.62895
0.0476969,0.551485,8.32926e-06,3.62894,3.62893
0.0476969,0.627311,1.86449e-06,3.62893,3.62893
0.0476969,0.713564,3.3974e-07,3.62892,3.62892
0.0476969,0.811675,4.89859e-08,3.62892,3.62892
0.0476969,0.923277,5.41192e-09,3.62892,3.62892
0.0476969,1.05022,4.41659e-10,3.62892,3.62892
0.0476969,1.19462,2.55382e-11,3.62892,3.62892
0.0476969,1.35888,9.9788e-13,3.62892,3.62892
0.0476969,1.54572,2.49386e-14,3.62892,3.62892
0.0476969,1.75825,3.46825e-16,3.62892,3.62892
0.0476969,2,-2.62188e-17,3.62892,3.62892
0.054255,0.001,-2.17821,1.9272,4.10541
0.054255,0.0011375,-1.89166,2.21154,4.1032
0.054255,0.0012939,-1.59653,2.50417,4.1007
0.054255,0.0014718,-1.29638,2.8015,4.09787
0.054255,0.00167417,-0.995388,3.09929,4.09468
0.054255,0.00190436,-0.698276,3.39279,4.09107
0.054255,0.0021662,-0.410089,3.67691,4.087
0.054255,0.00246404,-0.135981,3.94644,4.08242
0.054255,0.00280283,0.119086,4.19635,4.07727
0.054255,0.00318821,0.350647,4.42213,4.07148
0.054255,0.00362657,0.555035,4.62003,4.06499
0.054255,0.00412521,0.729618,4.78735,4.05773
0.054255,0.00469241,0.872952,4.92258,4.04963
0.054255,0.00533759,0.984816,5.02542,4.04061
0.054255,0.00607149,1.06612,5.09671,4.03058
0.054255,0.00690629,1.11875,5.13824,4.01949
0.054255,0.00785588,1.14526,5.15251,4.00725
0.054255,0.00893602,1.14869,5.14248,3.9938
0.054255,0.0101647,1.13224,5.11132,3.97908
0.054255,0.0115623,1.09914,5.06221,3.96306
0.054255,0.013152,1.05246,4.99818,3.94572
0.054255,0.0149604,0.995041,4.92211,3.92707
0.054255,0.0170174,0.929452,4.83659,3.90713
0.054255,0.0193572,0.857983,4.74398,3.886
0.054255,0.0220187,0.782655,4.64644,3.86379
0.054255,0.0250462,0.705264,4.54592,3.84065
0.054255,0.0284899,0.627428,4.44424,3.81681
0.054255,0.0324072,0.550626,4.34314,3.79251
0.054255,0.036863,0.476228,4.2443,3.76807
0.054255,0.0419315,0.405486,4.14929,3.74381
0.054255,0.0476969,0.339503,4.05959,3.72009
0.054255,0.054255,0.279193,3.97646,3.69727
0.054255,0.0617148,0.225224,3.90093,3.6757
0.054255,0.0702003,0.177994,3.83371,3.65572
0.054255,0.0798525,0.137608,3.77518,3.63757
0.054255,0.0908318,0.103898,3.72537,3.62147
0.054255,0.103321,0.0764578,3.684,3.60754
0.054255,0.117527,0.0546987,3.65052,3.59583
0.054255,0.133686,0.037916,3.62419,3.58627
0.054255,0.152068,0.0253541,3.60411,3.57876
0.054255,0.172976,0.0162623,3.58934,3.57308
0.054255,0.19676,0.0099336,3.57892,3.56899
0.054255,0.223813,0.00572861,3.57193,3.5662
0.054255,0.254587,0.00308738,3.56751,3.56442
0.054255,0.289591,0.00153715,3.5649,3.56336
0.054255,0.329408,0.000697981,3.56348,3.56279
0.054255,0.374701,0.000284978,3.56279,3.5625
0.054255,0.42622,0.000102995,3.56248,3.56238
0.054255,0.484824,3.23818e-05,3.56236,3.56233
0.054255,0.551485,8.68554e-06,3.56232,3.56231
0.054255,0.627311,1.94424e-06,3.56231,3.56231
0.054255,0.713564,3.54273e-07,3.5623,3.5623
0.054255,0.811675,5.10813e-08,3.5623,3.5623
0.054255,0.923277,5.64341e-09,3.5623,3.5623
0.054255,1.05022,4.60551e-10,3.5623,3.5623
0.054255,1.19462,2.66307e-11,3.5623,3.5623
0.054255,1.35888,1.0406e-12,3.5623,3.5623
0.054255,1.54572,2.60378e-14,3.5623,3.5623
0.054255,1.75825,3.941e-16,3.5623,3.5623
0.054255,2,5.09945e-18,3.5623,3.5623
0.0617148,0.001,-2.06469,1.86731,3.932
0.0617148,0.0011375,-1.78431,2.14602,3.93032
0.0617148,0.0012939,-1.49558,2.43285,3.92843
0.0617148,0.0014718,-1.20199,2.72429,3.92628
0.0617148,0.00167417,-0.907666,3.01619,3.92386
0.0617148,0.00190436,-0.617215,3.30391,3.92112
0.0617148,0.0021662,-0.335595,3.58244,3.91803
0.0617148,0.00246404,-0.067861,3.84669,3.91455
0.0617148,0.00280283,0.18112,4.09175,3.91063
0.0617148,0.00318821,0.406969,4.3132,3.90623
0.0617148,0.00362657,0.60609,4.50738,3.9013
0.0617148,0.00412521,0.775901,4.67167,3.89576
0.0617148,0.00469241,0.914985,4.80457,3.88958
0.0617148,0.00533759,1.02312,4.90582,3.88269
0.0617148,0.00607149,1.1012,4.97624,3.87503
0.0617148,0.00690629,1.15106,5.0176,3.86654
0.0617148,0.00785588,1.17521,5.03236,3.85715
0.0617148,0.00893602,1.17662,5.02344,3.84682
0.0617148,0.0101647,1.15842,4.99391,3.83549
0.0617148,0.0115623,1.12377,4.94691,3.82314
0.0617148,0.013152,1.07568,4.88542,3.80974
0.0617148,0.0149604,1.01694,4.81222,3.79528
0.0617148,0.0170174,0.950076,4.72987,3.77979
0.0617148,0.0193572,0.877337,4.64066,3.76332
0.0617148,0.0220187,0.80072,4.54666,3.74594
0.0617148,0.0250462,0.722004,4.44979,3.72779
0.0617148,0.0284899,0.6428,4.3518,3.709
0.0617148,0.0324072,0.564589,4.25436,3.68977
0.0617148,0.036863,0.488751,4.1591,3.67034
0.0617148,0.0419315,0.416554,4.06752,3.65097
0.0617148,0.0476969,0.349127,3.98106,3.63193
0.0617148,0.054255,0.287409,3.90093,3.61352
0.0617148,0.0617148,0.2321,3.82813,3.59603
0.0617148,0.0702003,0.183622,3.76334,3.57972
0.0617148,0.0798525,0.142107,3.70694,3.56484
0.0617148,0.0908318,0.107402,3.65896,3.55156
0.0617148,0.103321,0.0791096,3.61912,3.54001
0.0617148,0.117527,0.0566437,3.58689,3.53025
0.0617148,0.133686,0.0392933,3.56154,3.52225
0.0617148,0.152068,0.0262914,3.54223,3.51594
0.0617148,0.172976,0.0168718,3.52803,3.51115
0.0617148,0.19676,0.0103098,3.51801,3.5077
0.0617148,0.223813,0.00594711,3.51129,3.50534
0.0617148,0.254587,0.00320569,3.50704,3.50383
0.0617148,0.289591,0.00159622,3.50453,3.50294
0.0617148,0.329408,0.000724844,3.50317,3.50245
0.0617148,0.374701,0.000295954,3.5025,3.5022
0.0617148,0.42622,0.000106963,3.50221,3.5021
0.0617148,0.484824,3.36296e-05,3.50209,3.50206
0.0617148,0.551485,9.02024e-06,3.50205,3.50204
0.0617148,0.627311,2.01917e-06,3.50204,3.50204
0.0617148,0.713564,3.67925e-07,3.50204,3.50204
0.0617148,0.811675,5.30498e-08,3.50204,3.50204
0.0617148,0.923277,5.86089e-09,3.50204,3.50204
0.0617148,1.05022,4.78299e-10,3.50204,3.50204
0.0617148,1.19462,2.76569e-11,3.50204,3.50204
0.0617148,1.35888,1.08065e-12,3.50204,3.50204
0.0617148,1.54572,2.69975e-14,3.50204,3.50204
0.0617148,1.75825,3.65588e-16,3.50204,3.50204
0.0617148,2,-3.84033e-17,3.50204,3.50204
0.0702003,0.001,-1.96982,1.81337,3.78319
0.0702003,0.0011375,-1.6948,2.08715,3.78195
0.0702003,0.0012939,-1.41163,2.3689,3.78053
0.0702003,0.0014718,-1.12374,2.65519,3.77894
0.0702003,0.00167417,-0.835181,2.94195,3.77713
0.0702003,0.00190436,-0.550489,3.2246,3.77509
0.0702003,0.0021662,-0.274537,3.49825,3.77278
0.0702003,0.00246404,-0.0122907,3.75789,3.77019
0.0702003,0.00280283,0.231466,3.99873,3.76726
0.0702003,0.00318821,0.452432,4.2164,3.76397
0.0702003,0.00362657,0.647072,4.40735,3.76028
0.0702003,0.00412521,0.812848,4.56899,3.75614
0.0702003,0.00469241,0.948368,4.69988,3.75151
0.0702003,0.00533759,1.05341,4.79975,3.74634
0.0702003,0.00607149,1.12885,4.86944,3.74059
0.0702003,0.00690629,1.17648,4.91068,3.7342
0.0702003,0.00785588,1.19876,4.9259,3.72714
0.0702003,0.00893602,1.1986,4.91795,3.71934
0.0702003,0.0101647,1.17908,4.88987,3.71079
0.0702003,0.0115623,1.1433,4.84473,3.70144
0.0702003,0.013152,1.0942,4.78546,3.69126
0.0702003,0.0149604,1.03452,4.71479,3.68027
0.0702003,0.0170174,0.966758,4.63521,3.66845
0.0702003,0.0193572,0.893118,4.54897,3.65585
0.0702003,0.0220187,0.815573,4.45809,3.64251
0.0702003,0.0250462,0.735886,4.36441,3.62853
0.0702003,0.0284899,0.655658,4.26965,3.614
0.0702003,0.0324072,0.576369,4.17544,3.59907
0.0702003,0.036863,0.499406,4.08332,3.58391
0.0702003,0.0419315,0.42605,3.99477,3.56872
0.0702003,0.0476969,0.357451,3.91117,3.55372
0.0702003,0.054255,0.294571,3.83371,3.53914
0.0702003,0.0617148,0.238138,3.76334,3.52521
0.0702003,0.0702003,0.1886,3.70074,3.51214
0.0702003,0.0798525,0.146111,3.64627,3.50016
0.0702003,0.0908318,0.110539,3.59994,3.4894
0.0702003,0.103321,0.0814976,3.5615,3.48
0.0702003,0.117527,0.0584036,3.53042,3.47201
0.0702003,0.133686,0.0405447,3.50599,3.46544
0.0702003,0.152068,0.0271459,3.48738,3.46023
0.0702003,0.172976,0.017429,3.47371,3.45628
0.0702003,0.19676,0.0106543,3.46407,3.45341
0.0702003,0.223813,0.00614751,3.4576,3.45145
0.0702003,0.254587,0.0033143,3.45351,3.4502
0.0702003,0.289591,0.00165048,3.4511,3.44945
0.0702003,0.329408,0.000749525,3.4498,3.44905
0.0702003,0.374701,0.00030604,3.44915,3.44884
0.0702003,0.42622,0.00011061,3.44887,3.44876
0.0702003,0.484824,3.47763e-05,3.44876,3.44872
0.0702003,0.551485,9.32784e-06,3.44872,3.44871
0.0702003,0.627311,2.08802e-06,3.44871,3.44871
0.0702003,0.713564,3.80472e-07,3.44871,3.44871
0.0702003,0.811675,5.48588e-08,3.44871,3.44871
0.0702003,0.923277,6.06075e-09,3.44871,3.44871
0.0702003,1.05022,4.94609e-10,3.44871,3.44871
0.0702003,1.19462,2.86e-11,3.44871,3.44871
0.0702003,1.35888,1.11754e-12,3.44871,3.44871
0.0702003,1.54572,2.79549e-14,3.44871,3.44871
0.0702003,1.75825,4.14835e-16,3.44871,3.44871
0.0702003,2,-2.9328e-18,3.44871,3.44871
0.0798525,0.001,-1.89235,1.76555,3.6579
0.0798525,0.0011375,-1.62188,2.03511,3.65699
0.0798525,0.0012939,-1.34343,2.31253,3.65596
0.0798525,0.0014718,-1.06038,2.59441,3.65479
0.0798525,0.00167417,-0.776701,2.87677,3.65347
0.0798525,0.00190436,-0.49688,3.15509,3.65197
0.0798525,0.0021662,-0.22571,3.42458,3.65029
0.0798525,0.00246404,0.0319179,3.6803,3.64839
0.0798525,0.00280283,0.271293,3.91754,3.64624
0.0798525,0.00318821,0.488179,4.13201,3.64383
0.0798525,0.00362657,0.679094,4.32022,3.64112
0.0798525,0.00412521,0.84154,4.47963,3.63809
0.0798525,0.00469241,0.974143,4.60883,3.63468
0.0798525,0.00533759,1.07668,4.70756,3.63088
0.0798525,0.00607149,1.15001,4.77666,3.62665
0.0798525,0.00690629,1.19589,4.81783,3.62194
0.0798525,0.00785588,1.21675,4.83347,3.61672
0.0798525,0.00893602,1.21543,4.82639,3.61096
0.0798525,0.0101647,1.19497,4.79958,3.60462
0.0798525,0.0115623,1.15839,4.75607,3.59768
0.0798525,0.013152,1.10861,4.69872,3.59011
0.0798525,0.0149604,1.04832,4.63023,3.58191
0.0798525,0.0170174,0.979957,4.55303,3.57307
0.0798525,0.0193572,0.905717,4.46934,3.56362
0.0798525,0.0220187,0.827542,4.38113,3.55359
0.0798525,0.0250462,0.747177,4.2902,3.54303
0.0798525,0.0284899,0.666212,4.19822,3.53201
0.0798525,0.0324072,0.586126,4.10677,3.52065
0.0798525,0.036863,0.508307,4.01736,3.50906
0.0798525,0.0419315,0.43405,3.93144,3.49739
0.0798525,0.0476969,0.364519,3.85032,3.4858
0.0798525,0.054255,0.300698,3.77518,3.47448
0.0798525,0.0617148,0.24334,3.70694,3.4636
